2024-01-09T09:02:06.357044	0.000003125	
2024-01-09T09:02:06.357292	0.000005135	
2024-01-09T09:02:06.357542	0.000002700	
2024-01-09T09:02:06.357792	-0.000000597	
2024-01-09T09:02:06.358041	-0.000001566	
2024-01-09T09:02:06.358292	-0.000000571	
2024-01-09T09:02:06.358542	0.000000795	
2024-01-09T09:02:06.358791	0.000000364	
2024-01-09T09:02:06.359042	-0.000001783	
2024-01-09T09:02:06.359291	-0.000002477	
2024-01-09T09:02:06.359542	-0.000001153	
2024-01-09T09:02:06.359792	-0.000001199	
2024-01-09T09:02:06.360042	-0.000003151	
2024-01-09T09:02:06.360291	-0.000003471	
2024-01-09T09:02:06.360542	-0.000002042	
2024-01-09T09:02:06.360791	-0.000000975	
2024-01-09T09:02:06.361041	-0.000000190	
2024-01-09T09:02:06.361292	0.000001094	
2024-01-09T09:02:06.361541	0.000003042	
2024-01-09T09:02:06.361792	0.000003121	
2024-01-09T09:02:06.362042	0.000000629	
2024-01-09T09:02:06.362291	-0.000000532	
2024-01-09T09:02:06.362542	0.000000781	
2024-01-09T09:02:06.362792	0.000002240	
2024-01-09T09:02:06.363041	0.000001943	
2024-01-09T09:02:06.363292	0.000000256	
2024-01-09T09:02:06.363542	-0.000000290	
2024-01-09T09:02:06.363791	0.000001158	
2024-01-09T09:02:06.364042	0.000003148	
2024-01-09T09:02:06.364292	0.000003807	
2024-01-09T09:02:06.364541	0.000001753	
2024-01-09T09:02:06.364792	-0.000001234	
2024-01-09T09:02:06.365041	-0.000001550	
2024-01-09T09:02:06.365291	0.000000242	
2024-01-09T09:02:06.365542	0.000000778	
2024-01-09T09:02:06.365791	-0.000000326	
2024-01-09T09:02:06.366041	-0.000001926	
2024-01-09T09:02:06.366292	-0.000003041	
2024-01-09T09:02:06.366541	-0.000001788	
2024-01-09T09:02:06.366792	0.000000899	
2024-01-09T09:02:06.367042	0.000002150	
2024-01-09T09:02:06.367291	0.000002745	
2024-01-09T09:02:06.367542	0.000003412	
2024-01-09T09:02:06.367792	0.000002092	
2024-01-09T09:02:06.368041	-0.000000135	
2024-01-09T09:02:06.368292	-0.000000364	
2024-01-09T09:02:06.368542	0.000000699	
2024-01-09T09:02:06.368791	0.000001456	
2024-01-09T09:02:06.369042	0.000001255	
2024-01-09T09:02:06.369291	-0.000000636	
2024-01-09T09:02:06.369542	-0.000003358	
2024-01-09T09:02:06.369792	-0.000003820	
2024-01-09T09:02:06.370041	-0.000001671	
2024-01-09T09:02:06.370291	-0.000000621	
2024-01-09T09:02:06.370542	-0.000000553	
2024-01-09T09:02:06.370791	0.000000769	
2024-01-09T09:02:06.371041	0.000001110	
2024-01-09T09:02:06.371292	-0.000000448	
2024-01-09T09:02:06.371541	-0.000000886	
2024-01-09T09:02:06.371792	0.000000366	
2024-01-09T09:02:06.372042	0.000000716	
2024-01-09T09:02:06.372291	0.000000281	
2024-01-09T09:02:06.372542	0.000001623	
2024-01-09T09:02:06.372792	0.000003887	
2024-01-09T09:02:06.373041	0.000003448	
2024-01-09T09:02:06.373292	0.000000045	
2024-01-09T09:02:06.373541	-0.000001458	
2024-01-09T09:02:06.373791	0.000000556	
2024-01-09T09:02:06.374042	0.000001115	
2024-01-09T09:02:06.374291	-0.000001189	
2024-01-09T09:02:06.374541	-0.000002633	
2024-01-09T09:02:06.374792	-0.000001766	
2024-01-09T09:02:06.375041	-0.000000136	
2024-01-09T09:02:06.375291	-0.000000000	
2024-01-09T09:02:06.375542	-0.000001063	
2024-01-09T09:02:06.375791	-0.000000073	
2024-01-09T09:02:06.376042	0.000003207	
2024-01-09T09:02:06.376292	0.000004839	
2024-01-09T09:02:06.376541	0.000003072	
2024-01-09T09:02:06.376792	0.000001179	
2024-01-09T09:02:06.377042	0.000001916	
2024-01-09T09:02:06.377291	0.000002940	
2024-01-09T09:02:06.377542	0.000001863	
2024-01-09T09:02:06.377792	-0.000000605	
2024-01-09T09:02:06.378041	-0.000002738	
2024-01-09T09:02:06.378292	-0.000002258	
2024-01-09T09:02:06.378542	-0.000000035	
2024-01-09T09:02:06.378791	0.000000465	
2024-01-09T09:02:06.379042	-0.000000961	
2024-01-09T09:02:06.379292	-0.000001577	
2024-01-09T09:02:06.379542	-0.000000315	
2024-01-09T09:02:06.379792	0.000000764	
2024-01-09T09:02:06.380041	0.000000395	
2024-01-09T09:02:06.380291	-0.000000249	
2024-01-09T09:02:06.380542	0.000000092	
2024-01-09T09:02:06.380791	0.000001262	
2024-01-09T09:02:06.381041	0.000001770	
2024-01-09T09:02:06.381292	0.000001226	
2024-01-09T09:02:06.381541	0.000001422	
2024-01-09T09:02:06.381792	0.000003244	
2024-01-09T09:02:06.382042	0.000004346	
2024-01-09T09:02:06.382291	0.000003097	
2024-01-09T09:02:06.382542	0.000001488	
2024-01-09T09:02:06.382792	-0.000000165	
2024-01-09T09:02:06.383041	-0.000002844	
2024-01-09T09:02:06.383292	-0.000003395	
2024-01-09T09:02:06.383541	-0.000000732	
2024-01-09T09:02:06.383791	0.000000233	
2024-01-09T09:02:06.384042	-0.000002151	
2024-01-09T09:02:06.384291	-0.000002869	
2024-01-09T09:02:06.384541	0.000000501	
2024-01-09T09:02:06.384792	0.000003189	
2024-01-09T09:02:06.385041	0.000001996	
2024-01-09T09:02:06.385291	-0.000000244	
2024-01-09T09:02:06.385542	-0.000000483	
2024-01-09T09:02:06.385791	0.000001929	
2024-01-09T09:02:06.386042	0.000005110	
2024-01-09T09:02:06.386292	0.000006420	
2024-01-09T09:02:06.386541	0.000006247	
2024-01-09T09:02:06.386792	0.000005231	
2024-01-09T09:02:06.387042	0.000003028	
2024-01-09T09:02:06.387291	0.000001139	
2024-01-09T09:02:06.387542	0.000000248	
2024-01-09T09:02:06.387792	0.000000197	
2024-01-09T09:02:06.388041	0.000001188	
2024-01-09T09:02:06.388292	0.000001611	
2024-01-09T09:02:06.388541	0.000000554	
2024-01-09T09:02:06.388791	-0.000000465	
2024-01-09T09:02:06.389042	-0.000000625	
2024-01-09T09:02:06.389291	-0.000000421	
2024-01-09T09:02:06.389542	-0.000000233	
2024-01-09T09:02:06.389792	-0.000000538	
2024-01-09T09:02:06.390041	-0.000000790	
2024-01-09T09:02:06.390291	0.000000535	
2024-01-09T09:02:06.390542	0.000002328	
2024-01-09T09:02:06.390791	0.000001610	
2024-01-09T09:02:06.391042	-0.000001030	
2024-01-09T09:02:06.391292	-0.000001412	
2024-01-09T09:02:06.391541	0.000001425	
2024-01-09T09:02:06.391792	0.000003465	
2024-01-09T09:02:06.392042	0.000001948	
2024-01-09T09:02:06.392291	-0.000000797	
2024-01-09T09:02:06.392542	-0.000001974	
2024-01-09T09:02:06.392792	-0.000002097	
2024-01-09T09:02:06.393041	-0.000001083	
2024-01-09T09:02:06.393292	0.000001346	
2024-01-09T09:02:06.393541	0.000002710	
2024-01-09T09:02:06.393791	0.000001943	
2024-01-09T09:02:06.394042	0.000000716	
2024-01-09T09:02:06.394291	-0.000000702	
2024-01-09T09:02:06.394541	-0.000002217	
2024-01-09T09:02:06.394792	-0.000002166	
2024-01-09T09:02:06.395041	-0.000000753	
2024-01-09T09:02:06.395291	0.000000591	
2024-01-09T09:02:06.395542	0.000000476	
2024-01-09T09:02:06.395791	-0.000001910	
2024-01-09T09:02:06.396042	-0.000003555	
2024-01-09T09:02:06.396292	-0.000001913	
2024-01-09T09:02:06.396541	0.000001093	
2024-01-09T09:02:06.396792	0.000002814	
2024-01-09T09:02:06.397042	0.000002322	
2024-01-09T09:02:06.397291	0.000000605	
2024-01-09T09:02:06.397542	-0.000001032	
2024-01-09T09:02:06.397792	-0.000001192	
2024-01-09T09:02:06.398041	0.000000610	
2024-01-09T09:02:06.398292	0.000001617	
2024-01-09T09:02:06.398542	0.000000567	
2024-01-09T09:02:06.398791	-0.000000537	
2024-01-09T09:02:06.399042	-0.000000867	
2024-01-09T09:02:06.399292	0.000000527	
2024-01-09T09:02:06.399543	0.000003520	
2024-01-09T09:02:06.399792	0.000004061	
2024-01-09T09:02:06.400042	0.000000811	
2024-01-09T09:02:06.400291	-0.000001740	
2024-01-09T09:02:06.400542	-0.000000330	
2024-01-09T09:02:06.400791	0.000001821	
2024-01-09T09:02:06.401042	0.000000519	
2024-01-09T09:02:06.401292	-0.000002360	
2024-01-09T09:02:06.401541	-0.000002869	
2024-01-09T09:02:06.401792	-0.000000848	
2024-01-09T09:02:06.402041	0.000001727	
2024-01-09T09:02:06.402291	0.000003610	
2024-01-09T09:02:06.402542	0.000002711	
2024-01-09T09:02:06.402791	-0.000001954	
2024-01-09T09:02:06.403041	-0.000004802	
2024-01-09T09:02:06.403292	-0.000001177	
2024-01-09T09:02:06.403541	0.000003743	
2024-01-09T09:02:06.403791	0.000003944	
2024-01-09T09:02:06.404042	0.000001341	
2024-01-09T09:02:06.404291	0.000000515	
2024-01-09T09:02:06.404541	0.000001538	
2024-01-09T09:02:06.404792	0.000000653	
2024-01-09T09:02:06.405041	-0.000003077	
2024-01-09T09:02:06.405291	-0.000005386	
2024-01-09T09:02:06.405542	-0.000003900	
