2024-01-09T09:07:35.115523	0.000004949	0.000000791	0.000004158	-0.000001300	0.000002366	
2024-01-09T09:07:35.115773	0.000004886	0.000000928	0.000003957	-0.000001300	0.000003158	
2024-01-09T09:07:35.116024	0.000001932	0.000001315	0.000000617	-0.000001300	0.000003281	
2024-01-09T09:07:35.116273	-0.000001523	0.000001856	-0.000003378	-0.000001300	0.000002606	
2024-01-09T09:07:35.116523	-0.000001684	0.000002380	-0.000004064	-0.000001300	0.000001793	
2024-01-09T09:07:35.116771	0.000001323	0.000002689	-0.000001365	-0.000001300	0.000001520	
2024-01-09T09:07:35.117023	0.000003411	0.000002670	0.000000741	-0.000001300	0.000001668	
2024-01-09T09:07:35.117273	0.000002037	0.000002413	-0.000000376	-0.000001300	0.000001593	
2024-01-09T09:07:35.117522	-0.000000353	0.000002060	-0.000002413	-0.000001300	0.000001110	
2024-01-09T09:07:35.117772	-0.000001306	0.000001697	-0.000003004	-0.000001300	0.000000509	
2024-01-09T09:07:35.118023	-0.000001933	0.000001374	-0.000003306	-0.000001300	-0.000000152	
2024-01-09T09:07:35.118271	-0.000002577	0.000001041	-0.000003618	-0.000001300	-0.000000876	
2024-01-09T09:07:35.118522	-0.000001951	0.000000600	-0.000002551	-0.000001300	-0.000001386	
2024-01-09T09:07:35.118772	-0.000000377	0.000000032	-0.000000409	-0.000001300	-0.000001468	
2024-01-09T09:07:35.119021	0.000000643	-0.000000575	0.000001218	-0.000001300	-0.000001224	
2024-01-09T09:07:35.119271	0.000000957	-0.000001085	0.000002042	-0.000001300	-0.000000815	
2024-01-09T09:07:35.119522	0.000001790	-0.000001374	0.000003163	-0.000001300	-0.000000183	
2024-01-09T09:07:35.119772	0.000002501	-0.000001377	0.000003878	-0.000001300	0.000000593	
2024-01-09T09:07:35.120022	0.000000894	-0.000001083	0.000001977	-0.000001300	0.000000988	
2024-01-09T09:07:35.120272	-0.000001465	-0.000000563	-0.000000902	-0.000001300	0.000000808	
2024-01-09T09:07:35.120523	-0.000000137	0.000000000	-0.000000137	-0.000001300	0.000000780	
