2024-01-09T09:02:06.186772	-0.000002415	0.000000554	-0.000002968	-0.000001300	-0.000001336	
2024-01-09T09:02:06.187024	-0.000000051	0.000000111	-0.000000162	-0.000001300	-0.000001369	
2024-01-09T09:02:06.187272	0.000001750	-0.000000427	0.000002176	-0.000001300	-0.000000933	
2024-01-09T09:02:06.187523	0.000002251	-0.000000909	0.000003159	-0.000001300	-0.000000302	
2024-01-09T09:02:06.187772	0.000003363	-0.000001163	0.000004527	-0.000001300	0.000000604	
2024-01-09T09:02:06.188022	0.000004312	-0.000001093	0.000005405	-0.000001300	0.000001685	
2024-01-09T09:02:06.188272	0.000002259	-0.000000644	0.000002903	-0.000001300	0.000002265	
2024-01-09T09:02:06.188523	-0.000001288	0.000000129	-0.000001416	-0.000001300	0.000001982	
2024-01-09T09:02:06.188772	-0.000002341	0.000000977	-0.000003318	-0.000001300	0.000001319	
2024-01-09T09:02:06.189021	-0.000000705	0.000001625	-0.000002330	-0.000001300	0.000000853	
2024-01-09T09:02:06.189273	-0.000000358	0.000001901	-0.000002259	-0.000001300	0.000000401	
2024-01-09T09:02:06.189522	-0.000002708	0.000001767	-0.000004475	-0.000001300	-0.000000494	
2024-01-09T09:02:06.189773	-0.000004602	0.000001286	-0.000005888	-0.000001300	-0.000001672	
2024-01-09T09:02:06.190022	-0.000003085	0.000000567	-0.000003652	-0.000001300	-0.000002402	
2024-01-09T09:02:06.190272	0.000001304	-0.000000293	0.000001597	-0.000001300	-0.000002083	
2024-01-09T09:02:06.190521	0.000004001	-0.000001140	0.000005141	-0.000001300	-0.000001055	
2024-01-09T09:02:06.190772	0.000002926	-0.000001737	0.000004663	-0.000001300	-0.000000122	
2024-01-09T09:02:06.191022	0.000001340	-0.000001901	0.000003242	-0.000001300	0.000000526	
2024-01-09T09:02:06.191273	0.000000276	-0.000001611	0.000001887	-0.000001300	0.000000904	
2024-01-09T09:02:06.191522	-0.000001263	-0.000000962	-0.000000301	-0.000001300	0.000000844	
2024-01-09T09:02:06.191772	-0.000001800	-0.000000184	-0.000001616	-0.000001300	0.000000520	
2024-01-09T09:02:06.192021	-0.000000368	0.000000441	-0.000000809	-0.000001300	0.000000359	
2024-01-09T09:02:06.192272	0.000001551	0.000000778	0.000000773	-0.000001300	0.000000513	
2024-01-09T09:02:06.192522	0.000001456	0.000000856	0.000000600	-0.000001300	0.000000633	
2024-01-09T09:02:06.192771	-0.000001083	0.000000784	-0.000001867	-0.000001300	0.000000260	
2024-01-09T09:02:06.193022	-0.000003063	0.000000655	-0.000003719	-0.000001300	-0.000000484	
2024-01-09T09:02:06.193273	-0.000002870	0.000000470	-0.000003340	-0.000001300	-0.000001152	
2024-01-09T09:02:06.193521	-0.000001895	0.000000194	-0.000002089	-0.000001300	-0.000001569	
2024-01-09T09:02:06.193777	-0.000001162	-0.000000199	-0.000000963	-0.000001300	-0.000001762	
2024-01-09T09:02:06.194022	-0.000000886	-0.000000673	-0.000000213	-0.000001300	-0.000001805	
2024-01-09T09:02:06.194273	-0.000000677	-0.000001166	0.000000489	-0.000001300	-0.000001707	
2024-01-09T09:02:06.194522	-0.000000389	-0.000001560	0.000001171	-0.000001300	-0.000001473	
2024-01-09T09:02:06.194771	-0.000000794	-0.000001774	0.000000980	-0.000001300	-0.000001277	
