2024-04-22T16:12:15.911021	0.000000504	0.000000000	0.000001723	-0.000001219	0.000000000	0.000000839	
2024-04-22T16:12:15.911272	0.000001058	0.000000000	0.000001612	-0.000000554	0.000000000	0.000000728	
2024-04-22T16:12:15.911521	0.000005095	0.000000000	0.000001388	0.000003707	0.000000000	0.000001469	
2024-04-22T16:12:15.911772	-0.000005253	0.000000000	0.000001476	-0.000006729	0.000000000	0.000000124	
2024-04-22T16:12:15.912021	0.000001360	0.000000000	0.000001813	-0.000000453	0.000000000	0.000000033	
2024-04-22T16:12:15.912271	-0.000003238	0.000000000	0.000001595	-0.000004832	0.000000000	-0.000000933	
2024-04-22T16:12:15.912522	-0.000005033	0.000000000	0.000001135	-0.000006168	0.000000000	-0.000002167	
2024-04-22T16:12:15.912772	-0.000001455	0.000000000	0.000000402	-0.000001857	0.000000000	-0.000002538	
2024-04-22T16:12:15.913022	-0.000001571	0.000000000	-0.000000225	-0.000001346	0.000000000	-0.000002807	
2024-04-22T16:12:15.913272	0.000002228	0.000000000	-0.000000486	0.000002714	0.000000000	-0.000002265	
2024-04-22T16:12:15.913522	-0.000005481	0.000000000	-0.000000807	-0.000004674	0.000000000	-0.000003199	
2024-04-22T16:12:15.913771	-0.000003512	0.000000000	-0.000001182	-0.000002331	0.000000000	-0.000003666	
2024-04-22T16:12:15.914022	0.000007679	0.000000000	-0.000001705	0.000009383	0.000000000	-0.000001789	
2024-04-22T16:12:15.914271	0.000001605	0.000000000	-0.000001818	0.000003424	0.000000000	-0.000001104	
2024-04-22T16:12:15.914522	-0.000000688	0.000000000	-0.000001199	0.000000511	0.000000000	-0.000001002	
2024-04-22T16:12:15.914771	-0.000007069	0.000000000	-0.000000810	-0.000006259	0.000000000	-0.000002254	
2024-04-22T16:12:15.915024	0.000006624	0.000000000	-0.000000845	0.000007469	0.000000000	-0.000000760	
2024-04-22T16:12:15.915271	0.000003825	0.000000000	-0.000001059	0.000004884	0.000000000	0.000000217	
2024-04-22T16:12:15.915522	-0.000001387	0.000000000	-0.000000486	-0.000000902	0.000000000	0.000000036	
2024-04-22T16:12:15.915771	-0.000004693	0.000000000	0.000000265	-0.000004958	0.000000000	-0.000000955	
2024-04-22T16:12:15.916021	0.000005059	0.000000000	0.000000371	0.000004688	0.000000000	-0.000000018	
2024-04-22T16:12:15.916272	0.000001324	0.000000000	0.000000082	0.000001243	0.000000000	0.000000231	
2024-04-22T16:12:15.916521	-0.000004256	0.000000000	0.000000253	-0.000004510	0.000000000	-0.000000671	
2024-04-22T16:12:15.916772	0.000003011	0.000000000	0.000000564	0.000002447	0.000000000	-0.000000182	
2024-04-22T16:12:15.917022	-0.000000019	0.000000000	0.000000597	-0.000000616	0.000000000	-0.000000305	
2024-04-22T16:12:15.917271	0.000002206	0.000000000	0.000000585	0.000001621	0.000000000	0.000000020	
2024-04-22T16:12:15.917521	-0.000001361	0.000000000	0.000000487	-0.000001848	0.000000000	-0.000000350	
2024-04-22T16:12:15.917771	0.000000998	0.000000000	0.000000527	0.000000472	0.000000000	-0.000000256	
2024-04-22T16:12:15.918021	0.000004146	0.000000000	0.000000618	0.000003528	0.000000000	0.000000450	
2024-04-22T16:12:15.918271	-0.000001024	0.000000000	0.000000761	-0.000001786	0.000000000	0.000000093	
2024-04-22T16:12:15.918522	0.000000217	0.000000000	0.000000870	-0.000000654	0.000000000	-0.000000038	
2024-04-22T16:12:15.918771	-0.000002094	0.000000000	0.000000754	-0.000002848	0.000000000	-0.000000608	
2024-04-22T16:12:15.919021	0.000001980	0.000000000	0.000000722	0.000001258	0.000000000	-0.000000356	
2024-04-22T16:12:15.919271	-0.000003077	0.000000000	0.000000671	-0.000003748	0.000000000	-0.000001106	
2024-04-22T16:12:15.919521	-0.000000421	0.000000000	0.000000566	-0.000000987	0.000000000	-0.000001303	
2024-04-22T16:12:15.919772	0.000003219	0.000000000	0.000000204	0.000003015	0.000000000	-0.000000700	
2024-04-22T16:12:15.920021	0.000001501	0.000000000	-0.000000027	0.000001528	0.000000000	-0.000000395	
2024-04-22T16:12:15.920271	0.000000964	0.000000000	0.000000124	0.000000840	0.000000000	-0.000000227	
2024-04-22T16:12:15.920527	-0.000000752	0.000000000	0.000000405	-0.000001157	0.000000000	-0.000000458	
2024-04-22T16:12:15.920773	-0.000001528	0.000000000	0.000000492	-0.000002020	0.000000000	-0.000000862	
2024-04-22T16:12:15.921021	0.000000030	0.000000000	0.000000313	-0.000000282	0.000000000	-0.000000918	
2024-04-22T16:12:15.921273	-0.000000909	0.000000000	0.000000091	-0.000001001	0.000000000	-0.000001119	
2024-04-22T16:12:15.921521	-0.000001811	0.000000000	0.000000066	-0.000001876	0.000000000	-0.000001494	
2024-04-22T16:12:15.921774	-0.000003296	0.000000000	0.000000009	-0.000003305	0.000000000	-0.000002155	
2024-04-22T16:12:15.922021	-0.000003840	0.000000000	-0.000000244	-0.000003596	0.000000000	-0.000002874	
2024-04-22T16:12:15.922271	-0.000003146	0.000000000	-0.000000692	-0.000002454	0.000000000	-0.000003365	
2024-04-22T16:12:15.922522	0.000002741	0.000000000	-0.000001214	0.000003954	0.000000000	-0.000002574	
2024-04-22T16:12:15.922772	-0.000004315	0.000000000	-0.000001512	-0.000002803	0.000000000	-0.000003135	
2024-04-22T16:12:15.923021	-0.000002579	0.000000000	-0.000001492	-0.000001087	0.000000000	-0.000003352	
2024-04-22T16:12:15.923272	-0.000004325	0.000000000	-0.000001696	-0.000002629	0.000000000	-0.000003878	
